Address, Offset, Name, Disasm, Value
"0x4f9e28", "0xf9e28", "flt_4F9E28", "dd 6.3500002e-2", "6.35000020265579223632812e-2"
"0x4f9e2c", "0xf9e2c", "flt_4F9E2C", "dd 2.8125003e-1", "2.81250029802322387695312e-1"
"0x4f9e30", "0xf9e30", "flt_4F9E30", "dd 3.1111112", "3.111111164093017578125"
"0x4f9e34", "0xf9e34", "flt_4F9E34", "dd 3.508772e-1", "3.50877195596694946289062e-1"
"0x4f9e38", "0xf9e38", "flt_4F9E38", "dd 1.1111111e-1", "1.11111111938953399658203e-1"
"0x4f9e3c", "0xf9e3c", "flt_4F9E3C", "dd 4.4499997e2", "4.44999969482421875e2"
"0x4f9e40", "0xf9e40", "flt_4F9E40", "dd 1.3333334", "1.33333337306976318359375"
"0x4f9e44", "0xf9e44", "flt_4F9E44", "dd 1.1111112", "1.111111164093017578125"
"0x4f9e48", "0xf9e48", "flt_4F9E48", "dd -6.2831855", "-6.283185482025146484375"
"0x4f9e4c", "0xf9e4c", "flt_4F9E4C", "dd 1.2e-2", "1.20000001043081283569336e-2"
"0x4f9e50", "0xf9e50", "flt_4F9E50", "dd 2.2471912e-4", "2.24719115067273378372192e-4"
"0x4f9e54", "0xf9e54", "flt_4F9E54", "dd 4.363323e-2", "4.36332300305366516113281e-2"
"0x4f9e58", "0xf9e58", "flt_4F9E58", "dd 6.1999999e-2", "6.19999989867210388183594e-2"
"0x4f9e5c", "0xf9e5c", "flt_4F9E5C", "dd 4.0e-6", "3.9999999899009708315134e-6"
"0x4f9e60", "0xf9e60", "flt_4F9E60", "dd 2.5e3", "2.5e3"
"0x4f9e64", "0xf9e64", "flt_4F9E64", "dd 4.0e-7", "4.00000004674438969232142e-7"
"0x4f9e68", "0xf9e68", "flt_4F9E68", "dd 6.8400002", "6.840000152587890625"
"0x4f9e6c", "0xf9e6c", "flt_4F9E6C", "dd 4.1533334e2", "4.15333343505859375e2"
"0x4f9e70", "0xf9e70", "flt_4F9E70", "dd 3.2644446e2", "3.264444580078125e2"
"0x4f9e74", "0xf9e74", "flt_4F9E74", "dd 5.9999999e-2", "5.99999986588954925537109e-2"
"0x4f9e78", "0xf9e78", "flt_4F9E78", "dd 1.65", "1.64999997615814208984375"
"0x4f9e7c", "0xf9e7c", "flt_4F9E7C", "dd 2.8000002e-8", "2.80000023167303879745305e-8"
"0x4f9e80", "0xf9e80", "flt_4F9E80", "dd 1.6666668e-2", "1.66666675359010696411133e-2"
"0x4f9e84", "0xf9e84", "flt_4F9E84", "dd 3.8755554e2", "3.875555419921875e2"
"0x4f9e88", "0xf9e88", "flt_4F9E88", "dd 3.9220882e-5", "3.92208821722306311130524e-5"
"0x4f9e8c", "0xf9e8c", "flt_4F9E8C", "dd 1.7453292e-1", "1.74532920122146606445312e-1"
"0x4f9e90", "0xf9e90", "flt_4F9E90", "dd 1.9610441e-5", "1.96104410861153155565262e-5"
"0x4f9e94", "0xf9e94", "flt_4F9E94", "dd 8.726646e-2", "8.72664600610733032226562e-2"
"0x4f9e98", "0xf9e98", "flt_4F9E98", "dd 1.2566371e1", "1.256637096405029296875e1"
"0x4f9e9c", "0xf9e9c", "flt_4F9E9C", "dd 7.9577468e-2", "7.95774683356285095214844e-2"
"0x4f9ee4", "0xf9ee4", "flt_4F9EE4", "dd 1.3572499e1", "1.357249927520751953125e1"
"0x4f9ee8", "0xf9ee8", "flt_4F9EE8", "dd 9.9967998e-1", "9.99679982662200927734375e-1"
"0x4f9eec", "0xf9eec", "flt_4F9EEC", "dd 9.9996799e-1", "9.99967992305755615234375e-1"
"0x4f9ef0", "0xf9ef0", "flt_4F9EF0", "dd 1.0416667e1", "1.041666698455810546875e1"
"0x4f9f38", "0xf9f38", "flt_4F9F38", "dd 4.5449999e-1", "4.54499989748001098632812e-1"
"0x4f9f3c", "0xf9f3c", "flt_4F9F3C", "dd 3.0e2", "3.e2"
"0x4f9f40", "0xf9f40", "flt_4F9F40", "dd 9.0e4", "9.e4"
"0x4f9fbc", "0xf9fbc", "flt_4F9FBC", "dd 2.5574712e2", "2.557471160888671875e2"
"0x4f9fc0", "0xf9fc0", "flt_4F9FC0", "dd 6.6666669e-1", "6.66666686534881591796875e-1"
"0x4fa068", "0xfa068", "flt_4FA068", "dd 4.9050003e2", "4.90500030517578125e2"
"0x4fa06c", "0xfa06c", "flt_4FA06C", "dd 9.9984002e-1", "9.998400211334228515625e-1"
"0x4fa070", "0xfa070", "flt_4FA070", "dd -5.0e2", "-5.e2"
"0x4fa074", "0xfa074", "flt_4FA074", "dd -2.225e7", "-2.225e7"
"0x4fa0bc", "0xfa0bc", "flt_4FA0BC", "dd -8.7200001e-2", "-8.72000008821487426757812e-2"
"0x4fa104", "0xfa104", "flt_4FA104", "dd 2.0000001e-3", "2.00000009499490261077881e-3"
"0x4fa158", "0xfa158", "flt_4FA158", "dd 2.2528125e-3", "2.25281249731779098510742e-3"
"0x4fa15c", "0xfa15c", "flt_4FA15C", "dd 7.5000004e-5", "7.50000035623088479042053e-5"
"0x4fa160", "0xfa160", "flt_4FA160", "dd 1.0e3", "1.e3"
"0x4fa1cc", "0xfa1cc", "flt_4FA1CC", "dd 6.666667e-2", "6.66666701436042785644531e-2"
"0x4fa1d0", "0xfa1d0", "flt_4FA1D0", "dd 9.6236107e1", "9.623610687255859375e1"
"0x4fa1d4", "0xfa1d4", "flt_4FA1D4", "dd 2.5e3", "2.5e3"
"0x4fa1d8", "0xfa1d8", "flt_4FA1D8", "dd 4.5511109e-4", "4.55111090559512376785278e-4"
"0x4fa1dc", "0xfa1dc", "flt_4FA1DC", "dd 1.8204444e-3", "1.82044436223804950714111e-3"
"0x4fa1e0", "0xfa1e0", "flt_4FA1E0", "dd 7.5e-1", "7.5e-1"
"0x4fa1e4", "0xfa1e4", "flt_4FA1E4", "dd -1.125e-1", "-1.12500004470348358154297e-1"
"0x4fa22c", "0xfa22c", "flt_4FA22C", "dd -2.0e3", "-2.e3"
"0x4fa230", "0xfa230", "flt_4FA230", "dd 3.5", "3.5"
"0x4fa270", "0xfa270", "flt_4FA270", "dd -8.66e-1", "-8.65999996662139892578125e-1"
"0x4fa274", "0xfa274", "flt_4FA274", "dd 8.66e-1", "8.65999996662139892578125e-1"
"0x4fa278", "0xfa278", "flt_4FA278", "dd 1.4143", "1.41429996490478515625"
"0x4fa27c", "0xfa27c", "flt_4FA27C", "dd 3.75e-1", "3.75e-1"
"0x4fa280", "0xfa280", "flt_4FA280", "dd 6.5536e4", "6.5536e4"
"0x4fa28c", "0xfa28c", "flt_4FA28C", "dd -1.0e5", "-1.e5"
"0x4fa290", "0xfa290", "flt_4FA290", "dd -1.0e4", "-1.e4"
"0x4fa294", "0xfa294", "flt_4FA294", "dd 9.5367432e-7", "9.5367431640625e-7"
"0x4fa8e8", "0xfa8e8", "flt_4FA8E8", "dd 2.5430679e-6", "2.54306792157876770943403e-6"
"0x4fa8ec", "0xfa8ec", "flt_4FA8EC", "dd 1.9073486e-6", "1.9073486328125e-6"
"0x4fa8f4", "0xfa8f4", "flt_4FA8F4", "dd 2.55e2", "2.55e2"
"0x4fa900", "0xfa900", "flt_4FA900", "dd 4.1666667e-6", "4.16666671299026347696781e-6"
"0x4fa904", "0xfa904", "flt_4FA904", "dd 2.84e1", "2.83999996185302734375e1"
"0x4fa914", "0xfa914", "flt_4FA914", "dd 1.0e-6", "9.99999997475242707878351e-7"
"0x4fa918", "0xfa918", "flt_4FA918", "dd 2.0e5", "2.e5"
"0x4fa91c", "0xfa91c", "flt_4FA91C", "dd 1.05", "1.0499999523162841796875"
"0x4faa28", "0xfaa28", "flt_4FAA28", "dd 1.0700001", "1.07000005245208740234375"
"0x4faad0", "0xfaad0", "flt_4FAAD0", "dd 3.2786884", "3.2786884307861328125"
"0x4faae0", "0xfaae0", "flt_4FAAE0", "dd 3.3333334e-1", "3.33333343267440795898438e-1"
"0x4faae4", "0xfaae4", "flt_4FAAE4", "dd -5.2359877e-3", "-5.2359877154231071472168e-3"
"0x4faae8", "0xfaae8", "flt_4FAAE8", "dd 0.0", "0."
"0x4faafc", "0xfaafc", "flt_4FAAFC", "dd 2.159e-1", "2.15900003910064697265625e-1"
"0x4fab40", "0xfab40", "flt_4FAB40", "dd 4.9999999e-3", "4.99999988824129104614258e-3"
"0x4fab44", "0xfab44", "flt_4FAB44", "dd 8.72e2", "8.72e2"
"0x4fab48", "0xfab48", "flt_4FAB48", "dd 3.0e1", "3.e1"
"0x4fab4c", "0xfab4c", "flt_4FAB4C", "dd 1.5707964", "1.57079637050628662109375"
"0x4fab50", "0xfab50", "flt_4FAB50", "dd -1.5", "-1.5"
"0x4fab54", "0xfab54", "flt_4FAB54", "dd 3.4906584e-4", "3.49065841874107718467712e-4"
"0x4fac0c", "0xfac0c", "flt_4FAC0C", "dd -1.6", "-1.60000002384185791015625"
"0x4fac14", "0xfac14", "flt_4FAC14", "dd 9.0e1", "9.e1"
"0x4fac18", "0xfac18", "flt_4FAC18", "dd 1.4e2", "1.4e2"
"0x4fac20", "0xfac20", "flt_4FAC20", "dd 2.0e1", "2.e1"
"0x4fac24", "0xfac24", "flt_4FAC24", "dd 1.55e2", "1.55e2"
"0x4fac28", "0xfac28", "flt_4FAC28", "dd 7.8125e-3", "7.8125e-3"
"0x4fac2c", "0xfac2c", "flt_4FAC2C", "dd 1.5625e-2", "1.5625e-2"
"0x4fac30", "0xfac30", "flt_4FAC30", "dd 3.125e-2", "3.125e-2"
"0x4fac34", "0xfac34", "flt_4FAC34", "dd 1.7e3", "1.7e3"
"0x4fac40", "0xfac40", "flt_4FAC40", "dd 2.6500001", "2.650000095367431640625"
"0x4fac44", "0xfac44", "flt_4FAC44", "dd 9.5492965e-1", "9.54929649829864501953125e-1"
"0x4fac50", "0xfac50", "flt_4FAC50", "dd 1.32e2", "1.32e2"
"0x4fac54", "0xfac54", "flt_4FAC54", "dd 6.2831855", "6.283185482025146484375"
"0x4fac80", "0xfac80", "flt_4FAC80", "dd -8.0", "-8."
"0x4fad5c", "0xfad5c", "flt_4FAD5C", "dd 3.1415927", "3.1415927410125732421875"
"0x4fadd8", "0xfadd8", "flt_4FADD8", "dd 1.0e-3", "1.0000000474974513053894e-3"
"0x4faddc", "0xfaddc", "flt_4FADDC", "dd 1.0001", "1.00010001659393310546875"
"0x4fade0", "0xfade0", "flt_4FADE0", "dd -9.9999997e-5", "-9.99999974737875163555145e-5"
"0x4fae1c", "0xfae1c", "flt_4FAE1C", "dd -2.159e-1", "-2.15900003910064697265625e-1"
"0x4fae20", "0xfae20", "flt_4FAE20", "dd 1.0e-3", "1.0000000474974513053894e-3"
"0x4fae24", "0xfae24", "flt_4FAE24", "dd 4.1666669e-3", "4.16666688397526741027832e-3"
"0x4fae28", "0xfae28", "flt_4FAE28", "dd 1.44e3", "1.44e3"
"0x4fae2c", "0xfae2c", "flt_4FAE2C", "dd 2.4e2", "2.4e2"
"0x4fae54", "0xfae54", "flt_4FAE54", "dd 2.0e2", "2.e2"
"0x4fae58", "0xfae58", "flt_4FAE58", "dd 3.3997e2", "3.39970001220703125e2"
"0x4fae98", "0xfae98", "flt_4FAE98", "dd 2.2", "2.2000000476837158203125"
"0x4fae9c", "0xfae9c", "flt_4FAE9C", "dd 2.6666667", "2.6666667461395263671875"
"0x4faea0", "0xfaea0", "flt_4FAEA0", "dd 9.375e-2", "9.375e-2"
"0x4faea4", "0xfaea4", "flt_4FAEA4", "dd 1.5625e-1", "1.5625e-1"
"0x4fb0a4", "0xfb0a4", "flt_4FB0A4", "dd -1.0e2", "-1.e2"
"0x4fb15c", "0xfb15c", "flt_4FB15C", "dd 1.6e1", "1.6e1"
"0x4fb1bc", "0xfb1bc", "flt_4FB1BC", "dd 2.2727272e-3", "2.27272720076143741607666e-3"
"0x4fb448", "0xfb448", "flt_4FB448", "dd 3.9999999e-4", "3.99999989895150065422058e-4"
"0x4fbd5c", "0xfbd5c", "flt_4FBD5C", "dd -1.5000001e-1", "-1.50000005960464477539062e-1"
"0x4fc5b0", "0xfc5b0", "flt_4FC5B0", "dd 3.0", "3."
"0x4fc608", "0xfc608", "flt_4FC608", "dd -1.2217305", "-1.2217304706573486328125"
"0x4fd224", "0xfd224", "flt_4FD224", "dd 9.0e3", "9.e3"
"0x4fd230", "0xfd230", "flt_4FD230", "dd -2.0e1", "-2.e1"
"0x4fd234", "0xfd234", "flt_4FD234", "dd 2.0e1", "2.e1"
"0x4fd238", "0xfd238", "flt_4FD238", "dd 0.0", "0."
"0x4fd23c", "0xfd23c", "flt_4FD23C", "dd 1.5e1", "1.5e1"
"0x4fd240", "0xfd240", "flt_4FD240", "dd 6.0e1", "6.e1"
"0x4fd244", "0xfd244", "flt_4FD244", "dd 8.0000001e-1", "8.00000011920928955078125e-1"
"0x4fd248", "0xfd248", "flt_4FD248", "dd 9.2233725e15", "9.22337247494144e15"
"0x4fd24c", "0xfd24c", "flt_4FD24C", "dd 2.3283064e-10", "2.3283064365386962890625e-10"
"0x4fd250", "0xfd250", "flt_4FD250", "dd 1.8446745e16", "1.844674494988288e16"
"0x4fd254", "0xfd254", "flt_4FD254", "dd 5.4210105e-17", "5.42101053155527714882619e-17"
"0x4fd258", "0xfd258", "flt_4FD258", "dd 4.2949673e9", "4.294967296e9"
"0x4fd25c", "0xfd25c", "flt_4FD25C", "dd -9.2233725e15", "-9.22337247494144e15"
"0x4fd260", "0xfd260", "flt_4FD260", "dd 3.9370079e-3", "3.93700785934925079345703e-3"
"0x4fd264", "0xfd264", "flt_4FD264", "dd 4.8851978e-4", "4.88519784994423389434814e-4"
"0x4fd268", "0xfd268", "flt_4FD268", "dd 1.9073523e-6", "1.90735227079130709171295e-6"
"0x4fd26c", "0xfd26c", "flt_4FD26C", "dd 2.54e2", "2.54e2"
"0x4fd270", "0xfd270", "flt_4FD270", "dd 2.047e3", "2.047e3"
"0x4fd274", "0xfd274", "flt_4FD274", "dd 5.24287e5", "5.24287e5"
"0x4fd518", "0xfd518", "flt_4FD518", "dd -1.6e1", "-1.6e1"
"0x4fd5f8", "0xfd5f8", "flt_4FD5F8", "dd 1.01", "1.0099999904632568359375"
"0x4fd860", "0xfd860", "flt_4FD860", "dd -9.9999964e-2", "-9.9999964237213134765625e-2"
"0x4fd938", "0xfd938", "flt_4FD938", "dd 8.7266462e-4", "8.72664619237184524536133e-4"
"0x4fd93c", "0xfd93c", "flt_4FD93C", "dd -3.4906585e-2", "-3.49065847694873809814453e-2"
"0x4fd940", "0xfd940", "flt_4FD940", "dd 3.4906585e-2", "3.49065847694873809814453e-2"
"0x4fd944", "0xfd944", "flt_4FD944", "dd 1.2566371e1", "1.256637096405029296875e1"
"0x4fd948", "0xfd948", "flt_4FD948", "dd -1.5707964", "-1.57079637050628662109375"
"0x4fd94c", "0xfd94c", "flt_4FD94C", "dd 1.5707964", "1.57079637050628662109375"
"0x4fd950", "0xfd950", "flt_4FD950", "dd 6.1359233e-3", "6.13592332229018211364746e-3"
"0x4fdbdc", "0xfdbdc", "flt_4FDBDC", "dd 1.016e-1", "1.01599998772144317626953e-1"
"0x4fdbe0", "0xfdbe0", "flt_4FDBE0", "dd 2.032e-1", "2.03199997544288635253906e-1"
"0x4fdbf8", "0xfdbf8", "flt_4FDBF8", "dd 3.3333335e-2", "3.33333350718021392822266e-2"
"0x4fdbfc", "0xfdbfc", "flt_4FDBFC", "dd 3.0e1", "3.e1"
"0x4fdc04", "0xfdc04", "flt_4FDC04", "dd 3.3333335e-2", "3.33333350718021392822266e-2"
"0x4fdc08", "0xfdc08", "flt_4FDC08", "dd 3.0e1", "3.e1"
"0x4fdc14", "0xfdc14", "flt_4FDC14", "dd 2.3e-1", "2.30000004172325134277344e-1"
"0x4fdc18", "0xfdc18", "flt_4FDC18", "dd -6.7000002e-1", "-6.70000016689300537109375e-1"
"0x4fdc1c", "0xfdc1c", "flt_4FDC1C", "dd -3.3000001e-1", "-3.30000013113021850585938e-1"
"0x4fdcd8", "0xfdcd8", "flt_4FDCD8", "dd 2.5e-2", "2.50000003725290298461914e-2"
"0x4fdcdc", "0xfdcdc", "flt_4FDCDC", "dd 1.5", "1.5"
"0x4fdce8", "0xfdce8", "flt_4FDCE8", "dd 1.15", "1.14999997615814208984375"
"0x4fdcec", "0xfdcec", "flt_4FDCEC", "dd 1.92e2", "1.92e2"
"0x4fdcf0", "0xfdcf0", "flt_4FDCF0", "dd 1.0491802e1", "1.0491802215576171875e1"
"0x4fdcf4", "0xfdcf4", "flt_4FDCF4", "dd 1.8300001e1", "1.83000011444091796875e1"
"0x4fdcf8", "0xfdcf8", "flt_4FDCF8", "dd 3.3333334e-1", "3.33333343267440795898438e-1"
"0x4fdcfc", "0xfdcfc", "flt_4FDCFC", "dd 1.5000001e-1", "1.50000005960464477539062e-1"
"0x4fdd00", "0xfdd00", "flt_4FDD00", "dd 2.0e-1", "2.00000002980232238769531e-1"
"0x4fdd04", "0xfdd04", "flt_4FDD04", "dd 2.2988506e-5", "2.29885063163237646222115e-5"
"0x4fdd08", "0xfdd08", "flt_4FDD08", "dd 4.84e4", "4.84e4"
"0x4fdd0c", "0xfdd0c", "flt_4FDD0C", "dd 4.9e3", "4.9e3"
"0x4fdd10", "0xfdd10", "flt_4FDD10", "dd 9.9900001e-1", "9.99000012874603271484375e-1"
"0x4fdd14", "0xfdd14", "flt_4FDD14", "dd 7.1428572e-3", "7.14285718277096748352051e-3"
"0x4fdd18", "0xfdd18", "flt_4FDD18", "dd 1.4e2", "1.4e2"
"0x4fe404", "0xfe404", "flt_4FE404", "dd 2.7e1", "2.7e1"
